sampleName,Time(abs),boxTemperature,boxSetpoint,boxHumidity,percentageX,percentageY,percentageZ,pressureX,pressureY,pressureA,vacuum,fanSpeed,roomTemperature,roomHumidity,Time(rel)
air,3763432680,32.502,32.5,10.4,5.7,65.52,79.7,2.107,1.865,366.2,0.0001,55,22.36,16.75,3090
air,3763432685,32.511,32.5,10.4,5.7,65.52,79.7,2.108,1.865,365.9,0.0001,55,22.36,16.73,3095
air,3763432690,32.533,32.5,10.39,5.7,65.52,78.3,2.108,1.865,366.2,0.0001,55,22.36,16.73,3100
air,3763432695,32.536,32.5,10.36,5.7,65.52,79.3,2.107,1.865,366.0,0.0001,55,22.35,16.71,3105
air,3763432700,32.536,32.5,10.38,5.7,65.52,80.6,2.109,1.865,365.8,0.0001,55,22.35,16.72,3110
air,3763432705,32.541,32.5,10.37,5.7,65.52,80.6,2.108,1.865,365.9,0.0001,76,22.37,16.73,3115
air,3763432710,32.534,32.5,10.39,5.7,65.52,80.6,2.108,1.866,362.0,0.0001,73,22.38,16.72,3120
air,3763432715,32.534,32.5,10.39,5.7,65.52,80.6,2.108,1.866,362.0,0.0001,73,22.38,16.69,3125
air,3763432720,32.519,32.5,10.4,5.7,65.52,52.0,2.107,1.865,353.4,0.0001,68,22.38,16.68,3130
air,3763432725,32.488,32.5,10.42,5.7,65.52,50.0,2.108,1.866,338.0,0.0001,55,22.39,16.66,3135
air,3763432730,32.501,32.5,10.39,5.7,65.52,50.0,2.107,1.865,338.1,0.011,60,22.39,16.64,3140
air,3763432735,32.507,32.5,10.4,5.7,65.52,50.0,2.109,1.866,338.0,0.628,62,22.38,16.65,3145
air,3763432740,32.515,32.5,10.4,5.7,65.52,50.0,2.108,1.866,338.1,0.178,65,22.36,16.69,3150
air,3763432745,32.506,32.5,10.4,5.7,65.52,50.0,2.109,1.866,338.2,3.64,62,22.36,16.71,3155
air,3763432750,32.504,32.5,10.4,5.7,65.52,50.0,2.108,1.865,338.1,0.83,61,22.35,16.74,3160
air,3763432755,32.51,32.5,10.41,5.7,65.52,50.0,2.108,1.865,338.1,0.249,63,22.36,16.72,3165
air,3763432760,32.508,32.5,10.4,5.7,65.52,50.0,2.108,1.866,338.1,0.0956,63,22.37,16.7,3170
air,3763432765,32.503,32.5,10.4,5.7,65.52,50.0,2.107,1.865,338.0,0.0626,61,22.37,16.68,3175
air,3763432770,32.498,32.5,10.4,5.7,65.52,50.0,2.108,1.865,338.0,0.0091,59,22.38,16.65,3180
air,3763432775,32.499,32.5,10.41,5.7,65.52,50.0,2.108,1.866,338.0,0.003,59,22.38,16.7,3185
air,3763432780,32.501,32.5,10.39,5.7,65.52,50.0,2.108,1.866,338.0,0.0013,60,22.38,16.71,3190
air,3763432785,32.497,32.5,10.42,5.7,65.52,50.0,2.108,1.865,338.1,0.0003,58,22.37,16.66,3195
air,3763432790,32.501,32.5,10.42,5.7,65.52,50.0,2.108,1.866,338.0,0.0001,60,22.37,16.66,3200
air,3763432795,32.494,32.5,10.4,5.7,65.52,50.0,2.108,1.865,337.9,0.0001,57,22.34,16.64,3205
air,3763432800,32.497,32.5,10.42,5.7,65.52,50.0,2.107,1.866,285.9,0.0001,58,22.32,16.63,3210
air,3763432805,32.492,32.5,10.4,5.7,65.52,50.0,2.108,1.865,56.3,0.0001,56,22.31,16.66,3215
air,3763432810,32.495,32.5,10.4,5.7,65.52,50.0,2.108,1.866,56.1,0.0001,58,22.3,16.69,3220
air,3763432815,32.482,32.5,10.4,5.7,65.52,47.3,2.107,1.865,56.1,0.0001,52,22.29,16.7,3225
air,3763432820,32.487,32.5,10.41,5.7,65.52,47.3,2.109,1.865,56.2,0.0001,54,22.29,16.7,3230
air,3763432825,32.48,32.5,10.4,5.7,65.52,55.1,2.107,1.864,56.2,0.0001,51,22.28,16.71,3235
air,3763432830,32.479,32.5,10.4,5.7,65.52,55.1,2.108,1.865,56.2,0.0001,51,22.26,16.76,3240
air,3763432835,32.491,32.5,10.42,5.7,65.52,55.1,2.108,1.866,56.2,0.0001,56,22.27,16.77,3245
air,3763432840,32.493,32.5,10.41,5.7,65.52,55.1,2.108,1.865,56.2,0.0001,57,22.28,16.76,3250
air,3763432845,32.495,32.5,10.4,5.7,65.52,55.1,2.108,1.865,56.2,0.0001,58,22.28,16.75,3255
air,3763432850,32.495,32.5,10.4,5.7,65.52,55.1,2.108,1.865,56.2,0.0001,57,22.29,16.72,3260
air,3763432855,32.493,32.5,10.39,5.7,65.52,55.1,2.108,1.866,56.1,0.0001,57,22.28,16.72,3265
air,3763432860,32.496,32.5,10.39,5.7,65.52,55.1,2.108,1.866,56.1,0.0001,58,22.28,16.73,3270
air,3763432865,32.494,32.5,10.39,5.7,65.52,55.1,2.109,1.866,56.2,0.0001,57,22.29,16.75,3275
air,3763432870,32.482,32.5,10.39,5.7,65.52,55.1,2.108,1.866,56.2,0.0001,52,22.31,16.74,3280
air,3763432875,32.485,32.5,10.4,5.7,65.52,55.1,2.108,1.866,56.3,0.0001,53,22.32,16.71,3285
air,3763432880,32.494,32.5,10.38,5.7,65.52,55.1,2.107,1.866,56.3,0.0001,56,22.33,16.7,3290
air,3763432885,32.479,32.5,10.42,5.7,65.52,55.1,2.108,1.865,56.2,0.0001,51,22.34,16.67,3295
air,3763432890,32.486,32.5,10.39,5.7,65.52,55.1,2.108,1.865,56.1,0.0001,53,22.35,16.67,3300
air,3763432895,32.483,32.5,10.41,5.7,65.52,52.0,2.107,1.865,28.3,0.773,52,22.35,16.68,3305
air,3763432900,32.481,32.5,10.4,5.7,65.52,50.0,2.106,1.864,0.7,0.108,51,22.36,16.65,3310
air,3763432905,32.485,32.5,10.38,5.7,65.52,50.0,2.109,1.867,6.8,0.951,53,22.35,16.64,3315
air,3763432910,32.493,32.5,10.4,5.7,65.52,50.0,2.108,1.866,1.1,0.267,56,22.35,16.65,3320
air,3763432915,32.491,32.5,10.39,5.7,65.52,50.0,2.108,1.866,0.7,0.161,56,22.35,16.64,3325
air,3763432920,32.5,32.5,10.39,5.7,65.52,50.0,2.107,1.865,0.6,0.0579,59,22.34,16.62,3330
air,3763432925,32.5,32.5,10.39,5.7,65.52,50.0,2.108,1.866,0.4,0.0333,59,22.33,16.64,3335
air,3763432930,32.5,32.5,10.39,5.7,65.52,50.0,2.108,1.866,0.4,0.031,59,22.32,16.65,3340
air,3763432935,32.487,32.5,10.4,5.7,58.0,50.0,2.107,1.993,0.4,0.0123,54,22.32,16.66,3345
air,3763432940,32.491,32.5,10.41,5.7,58.0,50.0,2.108,2.033,0.2,0.0037,55,22.32,16.65,3350
air,3763432945,32.499,32.5,10.38,5.7,58.0,50.0,2.107,2.033,0.3,0.0011,58,22.32,16.65,3355
air,3763432950,32.493,32.5,10.41,5.7,58.0,50.0,2.108,2.034,0.4,0.0005,56,22.34,16.63,3360
air,3763432955,32.489,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.3,0.0001,54,22.35,16.61,3365
air,3763432960,32.497,32.5,10.39,5.7,58.0,50.0,2.108,2.033,0.3,0.0001,58,22.36,16.63,3370
air,3763432965,32.498,32.5,10.38,5.7,58.0,50.0,2.108,2.034,0.3,0.0001,58,22.36,16.64,3375
air,3763432970,32.5,32.5,10.37,5.7,58.0,50.0,2.108,2.034,0.3,0.0001,59,22.38,16.64,3380
air,3763432975,32.495,32.5,10.4,5.7,58.0,50.0,2.108,2.033,0.4,0.0001,57,22.41,16.62,3385
air,3763432980,32.488,32.5,10.4,5.7,58.0,50.0,2.108,2.033,0.3,0.0001,54,22.4,16.63,3390
air,3763432985,32.483,32.5,10.41,5.7,58.0,50.0,2.108,2.033,0.4,0.0001,52,22.39,16.62,3395
air,3763432990,32.495,32.5,10.39,5.7,58.0,50.0,2.107,2.034,0.4,0.0001,57,22.39,16.65,3400
air,3763432995,32.498,32.5,10.4,5.7,58.0,50.0,2.107,2.033,0.3,0.0001,58,22.37,16.62,3405
air,3763433000,32.501,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.3,0.0001,60,22.36,16.62,3410
air,3763433005,32.498,32.5,10.4,5.7,58.0,50.0,2.108,2.033,0.3,0.0001,58,22.35,16.61,3415
air,3763433010,32.494,32.5,10.4,5.7,58.0,50.0,2.108,2.033,0.4,0.0001,56,22.36,16.59,3420
air,3763433015,32.481,32.5,10.4,5.7,58.0,50.0,2.108,2.033,0.3,0.0001,52,22.39,16.58,3425
air,3763433020,32.493,32.5,10.41,5.7,58.0,50.0,2.108,2.033,0.2,0.0001,56,22.4,16.57,3430
air,3763433025,32.474,32.5,10.4,5.7,58.0,50.0,2.108,2.034,0.4,0.0001,48,22.41,16.57,3435
air,3763433030,32.485,32.5,10.42,5.7,58.0,50.0,2.107,2.033,4.4,0.0001,53,22.42,16.55,3440
air,3763433035,32.485,32.5,10.39,5.7,58.0,50.0,2.107,2.034,1.6,0.368,53,22.4,16.55,3445
air,3763433040,32.489,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.9,0.152,55,22.4,16.59,3450
air,3763433045,32.489,32.5,10.42,5.7,58.0,50.0,2.108,2.034,0.7,0.132,55,22.4,16.59,3455
air,3763433050,32.475,32.5,10.41,5.7,58.0,50.0,2.108,2.034,0.6,0.0477,49,22.41,16.59,3460
air,3763433055,32.475,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.4,0.0341,49,22.4,16.6,3465
air,3763433060,32.481,32.5,10.4,5.7,58.0,50.0,2.108,2.034,0.5,0.0228,51,22.39,16.6,3470
air,3763433065,32.484,32.5,10.4,5.7,58.0,50.0,2.108,2.033,0.3,0.0172,52,22.4,16.6,3475
air,3763433070,32.493,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.3,0.0048,56,22.41,16.57,3480
air,3763433075,32.502,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.3,0.0035,60,22.39,16.55,3485
air,3763433080,32.505,32.5,10.39,5.7,58.0,50.0,2.108,2.035,0.3,0.0025,61,22.38,16.54,3490
air,3763433085,32.516,32.5,10.4,5.7,58.0,50.0,2.108,2.034,17.3,0.0007,61,22.39,16.53,3495
air,3763433090,32.525,32.5,10.37,5.7,58.0,50.0,2.108,2.034,60.8,0.0001,61,22.37,16.52,3500
air,3763433095,32.522,32.5,10.37,5.7,58.0,50.0,2.108,2.035,102.8,0.0001,61,22.36,16.51,3505
air,3763433100,32.517,32.5,10.4,5.7,58.0,50.0,2.108,2.034,144.3,0.0001,61,22.37,16.52,3510
air,3763433105,32.513,32.5,10.38,5.7,58.0,50.0,2.108,2.033,186.7,0.0001,61,22.39,16.52,3515
air,3763433110,32.5,32.5,10.37,5.7,58.0,50.0,2.108,2.033,228.9,0.0001,61,22.42,16.51,3520
air,3763433115,32.493,32.5,10.39,5.7,58.0,50.0,2.108,2.033,271.5,0.0001,61,22.43,16.5,3525
air,3763433120,32.497,32.5,10.41,5.7,58.0,50.0,2.108,2.034,313.4,0.0001,61,22.43,16.47,3530
air,3763433125,32.491,32.5,10.36,5.7,58.0,50.0,2.107,2.033,356.4,0.0001,61,22.43,16.48,3535
air,3763433130,32.473,32.5,10.42,5.7,58.0,50.0,2.108,2.033,371.4,0.0001,48,22.42,16.48,3540
air,3763433135,32.472,32.5,10.41,5.7,58.0,50.0,2.107,2.033,371.3,0.0001,47,22.43,16.49,3545
air,3763433140,32.47,32.5,10.42,5.7,58.0,50.0,2.107,2.033,371.4,0.0001,46,22.43,16.48,3550
air,3763433145,32.473,32.5,10.39,5.7,58.0,50.0,2.108,2.033,371.3,0.505,47,22.43,16.49,3555
air,3763433150,32.484,32.5,10.38,5.7,58.0,50.0,2.108,2.034,371.3,0.139,52,22.43,16.48,3560
air,3763433155,32.493,32.5,10.4,5.7,58.0,50.0,2.107,2.034,371.3,0.105,56,22.43,16.48,3565
air,3763433160,32.486,32.5,10.4,5.7,58.0,50.0,2.108,2.033,371.3,0.549,52,22.44,16.48,3570
air,3763433165,32.483,32.5,10.4,5.7,58.0,50.0,2.107,2.034,371.4,0.156,51,22.44,16.47,3575
air,3763433170,32.494,32.5,10.4,5.7,58.0,50.0,2.108,2.033,371.3,0.12,56,22.44,16.49,3580
air,3763433175,32.491,32.5,10.39,5.7,58.0,50.0,2.108,2.034,371.3,0.0279,54,22.45,16.5,3585
air,3763433180,32.49,32.5,10.39,5.7,58.0,50.0,2.109,2.034,371.2,0.019,54,22.45,16.5,3590
air,3763433185,32.494,32.5,10.38,5.7,58.0,50.0,2.108,2.034,371.2,0.0023,56,22.46,16.51,3595
air,3763433190,32.498,32.5,10.39,5.7,58.0,50.0,2.107,2.034,371.4,0.0008,57,22.46,16.55,3600
air,3763433195,32.497,32.5,10.39,5.7,58.0,50.0,2.107,2.033,371.2,0.0004,57,22.46,16.56,3605
air,3763433200,32.501,32.5,10.38,5.7,58.0,50.0,2.107,2.033,288.9,0.0001,58,22.46,16.55,3610
air,3763433205,32.49,32.5,10.39,5.7,58.0,50.0,2.108,2.034,56.4,0.0001,54,22.47,16.53,3615
air,3763433210,32.483,32.5,10.4,5.7,58.0,50.0,2.108,2.033,56.2,0.0001,51,22.47,16.53,3620
air,3763433215,32.483,32.5,10.4,5.7,58.0,50.0,2.108,2.033,56.2,0.0001,51,22.47,16.53,3625
air,3763433220,32.471,32.5,10.4,5.7,58.0,64.4,2.106,2.034,56.2,0.0001,46,22.5,16.55,3630
air,3763433225,32.481,32.5,10.39,5.7,58.0,64.4,2.108,2.035,56.3,0.0001,51,22.51,16.53,3635
air,3763433230,32.487,32.5,10.38,5.7,58.0,68.1,2.108,2.034,56.4,0.0001,53,22.5,16.5,3640
air,3763433235,32.496,32.5,10.39,5.7,58.0,67.5,2.107,2.033,56.3,0.0001,56,22.49,16.47,3645
air,3763433240,32.513,32.5,10.36,5.7,58.0,67.5,2.108,2.034,56.3,0.0001,63,22.5,16.48,3650
air,3763433245,32.499,32.5,10.38,5.7,58.0,67.5,2.108,2.035,56.3,0.0001,58,22.52,16.46,3655
air,3763433250,32.5,32.5,10.39,5.7,58.0,67.5,2.107,2.035,56.2,0.0001,58,22.52,16.45,3660
air,3763433255,32.494,32.5,10.4,5.7,58.0,67.5,2.108,2.035,56.3,0.0001,56,22.53,16.48,3665
air,3763433260,32.496,32.5,10.4,5.7,58.0,67.5,2.108,2.034,56.3,0.0001,56,22.53,16.49,3670
air,3763433265,32.5,32.5,10.37,5.7,58.0,67.5,2.108,2.035,56.4,0.0001,58,22.53,16.51,3675
air,3763433270,32.504,32.5,10.4,5.7,58.0,67.5,2.108,2.034,56.1,0.0001,59,22.51,16.49,3680
air,3763433275,32.511,32.5,10.37,5.7,58.0,67.5,2.108,2.035,56.2,0.0001,62,22.51,16.49,3685
air,3763433280,32.509,32.5,10.38,5.7,58.0,67.5,2.108,2.034,56.3,0.0001,62,22.5,16.51,3690
air,3763433285,32.508,32.5,10.4,5.7,58.0,67.5,2.108,2.034,56.4,0.0001,61,22.5,16.51,3695
air,3763433290,32.504,32.5,10.38,5.7,58.0,67.5,2.108,2.035,56.3,0.0001,59,22.49,16.52,3700
air,3763433295,32.504,32.5,10.37,5.7,58.0,67.5,2.108,2.035,56.3,0.0001,60,22.5,16.5,3705
air,3763433300,32.508,32.5,10.39,5.7,58.0,67.5,2.107,2.035,56.3,0.0001,61,22.49,16.49,3710
air,3763433305,32.492,32.5,10.4,5.7,58.0,67.5,2.108,2.035,56.3,0.0001,55,22.48,16.51,3715
air,3763433310,32.495,32.5,10.4,5.7,58.0,67.5,2.108,2.035,56.3,0.0001,56,22.49,16.53,3720
air,3763433315,32.5,32.5,10.39,5.7,58.0,67.5,2.108,2.035,56.3,0.0001,58,22.49,16.53,3725
air,3763433320,32.481,32.5,10.4,5.7,58.0,67.5,2.107,2.035,43.7,0.0001,50,22.49,16.54,3730
air,3763433325,32.481,32.5,10.4,5.7,58.0,67.5,2.107,2.035,43.7,0.0001,50,22.49,16.54,3735
air,3763433330,32.471,32.5,10.42,5.7,58.0,52.0,2.107,2.034,19.1,0.0866,47,22.51,16.54,3740
air,3763433335,32.489,32.5,10.38,5.7,58.0,50.0,2.107,2.035,3.6,0.533,53,22.53,16.56,3745
air,3763433340,32.503,32.5,10.4,5.7,58.0,50.0,2.108,2.034,1.3,0.255,59,22.52,16.56,3750
air,3763433345,32.505,32.5,10.39,5.7,58.0,50.0,2.108,2.034,28.8,0.0912,60,22.5,16.55,3755
air,3763433350,32.498,32.5,10.39,5.7,58.0,50.0,2.107,2.034,171.7,0.0582,56,22.5,16.53,3760
air,3763433355,32.497,32.5,10.39,5.7,58.0,50.0,2.108,2.034,2.6,1.31,56,22.5,16.55,3765
air,3763433360,32.505,32.5,10.39,5.7,58.0,50.0,2.107,2.034,1.1,0.332,60,22.5,16.57,3770
air,3763433365,32.509,32.5,10.38,5.7,58.0,50.0,2.108,2.034,0.7,0.192,61,22.5,16.54,3775
air,3763433370,32.511,32.5,10.39,5.7,58.0,50.0,2.107,2.034,0.4,0.0642,62,22.5,16.53,3780
air,3763433375,32.506,32.5,10.38,5.7,58.0,50.0,2.108,2.035,0.4,0.0129,60,22.49,16.55,3785
air,3763433380,32.498,32.5,10.4,5.7,58.0,50.0,2.107,2.035,0.3,0.004,57,22.5,16.58,3790
air,3763433385,32.475,32.5,10.39,5.7,58.0,50.0,2.107,2.034,0.4,0.0016,48,22.51,16.71,3795
air,3763433390,32.484,32.5,10.41,5.7,58.0,50.0,2.108,2.034,0.3,0.0008,52,22.51,16.75,3800
air,3763433395,32.484,32.5,10.37,5.7,58.0,50.0,2.108,2.034,0.2,0.0004,51,22.51,16.73,3805
air,3763433400,32.482,32.5,10.4,5.7,58.0,50.0,2.108,2.034,0.3,0.0001,51,22.52,16.69,3810
air,3763433405,32.49,32.5,10.42,5.7,58.0,50.0,2.108,2.035,0.3,0.0001,54,22.52,16.66,3815
air,3763433410,32.493,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.3,0.0001,55,22.52,16.65,3820
air,3763433415,32.496,32.5,10.4,5.7,58.0,50.0,2.108,2.034,0.4,0.0001,56,22.53,16.61,3825
air,3763433420,32.511,32.5,10.39,5.7,58.0,50.0,2.108,2.035,0.3,0.0001,62,22.53,16.61,3830
air,3763433425,32.51,32.5,10.38,5.7,58.0,50.0,2.108,2.035,0.4,0.0001,61,22.53,16.6,3835
air,3763433430,32.504,32.5,10.39,5.7,58.0,50.0,2.108,2.035,0.3,0.0001,60,22.52,16.61,3840
air,3763433435,32.498,32.5,10.38,5.7,58.0,50.0,2.108,2.034,0.4,0.0001,57,22.51,16.57,3845
air,3763433440,32.502,32.5,10.39,5.7,58.0,50.0,2.108,2.034,0.3,0.0001,58,22.5,16.56,3850
air,3763433445,32.487,32.5,10.4,5.7,58.0,50.0,2.109,2.035,0.4,0.0001,53,22.51,16.59,3855
air,3763433450,32.487,32.5,10.41,5.7,58.0,50.0,2.108,2.034,0.4,0.0001,52,22.49,16.58,3860
air,3763433455,32.482,32.5,10.39,5.7,58.0,50.0,2.108,2.035,0.4,0.0001,51,22.49,16.59,3865
air,3763433460,32.488,32.5,10.4,5.7,58.0,50.0,2.108,2.034,0.2,0.0001,53,22.5,16.57,3870
air,3763433465,32.482,32.5,10.4,5.7,58.0,50.0,2.108,1.896,0.3,0.0001,50,22.51,16.56,3875
air,3763433470,32.486,32.5,10.4,5.7,58.0,50.0,2.108,1.855,0.2,0.0001,52,22.5,16.58,3880
air,3763433475,32.497,32.5,10.4,5.7,58.0,50.0,2.108,1.855,0.4,0.0001,52,22.49,16.68,3885
air,3763433480,32.496,32.5,10.4,5.7,57.67,50.0,2.107,1.861,0.4,0.0001,52,22.49,16.75,3890
air,3763433485,32.492,32.5,10.41,5.7,57.67,50.0,2.108,1.861,0.3,0.0001,54,22.49,16.76,3895
air,3763433490,32.493,32.5,10.41,5.7,57.67,50.0,2.107,1.863,35.9,0.0001,55,22.5,16.71,3900
air,3763433495,32.489,32.5,10.43,5.7,57.67,50.0,2.108,1.865,190.4,0.0001,53,22.51,16.72,3905
air,3763433500,32.485,32.5,10.4,5.7,57.67,50.0,2.107,1.865,190.5,0.0001,52,22.51,16.77,3910
air,3763433505,32.491,32.5,10.4,5.7,57.67,50.0,2.108,1.865,336.1,0.0001,54,22.51,16.83,3915
air,3763433510,32.495,32.5,10.4,5.7,57.67,50.0,2.108,1.865,369.8,0.0001,56,22.51,16.87,3920
air,3763433515,32.499,32.5,10.39,5.7,57.67,50.0,2.108,1.865,369.9,0.0001,57,22.51,16.75,3925
air,3763433520,32.505,32.5,10.41,5.7,57.67,50.0,2.108,1.866,369.9,0.0001,56,22.54,16.68,3930
air,3763433525,32.512,32.5,10.4,5.7,57.67,50.0,2.108,1.866,369.8,0.0001,56,22.54,16.64,3935
air,3763433530,32.512,32.5,10.4,5.7,57.67,50.0,2.108,1.866,369.8,0.0001,56,22.53,16.6,3940
air,3763433535,32.504,32.5,10.42,5.7,57.67,86.6,2.108,1.866,369.1,0.0001,56,22.53,16.59,3945
air,3763433540,32.504,32.5,10.41,5.7,57.67,86.6,2.108,1.865,365.1,0.0001,56,22.56,16.57,3950
air,3763433545,32.507,32.5,10.42,5.7,57.67,78.0,2.106,1.864,365.5,0.0001,56,22.56,16.55,3955
air,3763433550,32.518,32.5,10.44,5.7,57.67,79.9,2.107,1.865,366.1,0.0001,56,22.56,16.54,3960
air,3763433555,32.518,32.5,10.41,5.7,57.67,79.9,2.108,1.865,365.9,0.0001,56,22.56,16.55,3965
air,3763433560,32.5,32.5,10.39,5.7,57.67,79.9,2.108,1.865,367.3,0.0001,58,22.58,16.55,3970
air,3763433565,32.496,32.5,10.4,5.7,57.67,79.9,2.108,1.865,361.4,0.0001,56,22.58,16.55,3975
air,3763433570,32.496,32.5,10.4,5.7,57.67,79.9,2.108,1.865,361.4,0.0001,56,22.58,16.55,3980
air,3763433575,32.494,32.5,10.41,5.7,57.67,52.0,2.108,1.866,350.0,0.0001,55,22.56,16.56,3985
air,3763433580,32.516,32.5,10.39,5.7,57.67,50.0,2.107,1.865,338.2,0.0001,64,22.55,16.56,3990
air,3763433585,32.523,32.5,10.4,5.7,57.67,50.0,2.107,1.864,338.2,0.139,66,22.53,16.53,3995
air,3763433590,32.529,32.5,10.39,5.7,57.67,50.0,2.108,1.865,338.3,0.418,69,22.53,16.53,4000
air,3763433595,32.528,32.5,10.38,5.7,57.67,50.0,2.108,1.865,338.1,0.151,69,22.53,16.53,4005
air,3763433600,32.522,32.5,10.4,5.7,57.67,50.0,2.108,1.866,338.1,2.42,67,22.55,16.55,4010
air,3763433605,32.512,32.5,10.39,5.7,57.67,50.0,2.108,1.865,338.1,0.533,63,22.55,16.56,4015
air,3763433610,32.509,32.5,10.4,5.7,57.67,50.0,2.108,1.866,338.2,0.183,61,22.55,16.58,4020
air,3763433615,32.507,32.5,10.43,5.7,57.67,50.0,2.108,1.866,338.0,0.154,61,22.54,16.59,4025
air,3763433620,32.508,32.5,10.41,5.7,57.67,50.0,2.108,1.866,338.2,0.0315,61,22.56,16.58,4030
air,3763433625,32.501,32.5,10.42,5.7,57.67,50.0,2.108,1.866,338.1,0.0057,58,22.56,16.59,4035
air,3763433630,32.5,32.5,10.43,5.7,57.67,50.0,2.108,1.865,338.2,0.0021,58,22.56,16.55,4040
air,3763433635,32.497,32.5,10.4,5.7,57.67,50.0,2.108,1.865,338.1,0.0007,56,22.55,16.52,4045
air,3763433640,32.484,32.5,10.4,5.7,57.67,50.0,2.108,1.865,338.2,0.0007,52,22.54,16.51,4050
air,3763433645,32.489,32.5,10.42,5.7,57.67,50.0,2.108,1.865,338.1,0.0001,53,22.52,16.55,4055
air,3763433650,32.504,32.5,10.41,5.7,57.67,50.0,2.108,1.866,338.2,0.0001,59,22.52,16.55,4060
air,3763433660,32.503,32.5,10.41,5.7,57.67,50.0,2.108,1.866,56.2,0.0001,59,22.51,16.55,4070
air,3763433670,32.494,32.5,10.41,5.7,57.67,51.4,2.108,1.864,56.2,0.0001,56,22.5,16.55,4080
air,3763433675,32.487,32.5,10.4,5.7,57.67,51.4,2.108,1.865,56.1,0.0001,53,22.51,16.54,4085
air,3763433680,32.471,32.5,10.43,5.7,57.67,57.1,2.108,1.864,56.2,0.0001,46,22.5,16.59,4090
air,3763433685,32.489,32.5,10.4,5.7,57.67,57.1,2.108,1.865,56.3,0.0001,53,22.51,16.61,4095
air,3763433690,32.499,32.5,10.41,5.7,57.67,57.1,2.108,1.865,56.2,0.0001,57,22.52,16.62,4100
air,3763433695,32.504,32.5,10.42,5.7,57.67,57.1,2.108,1.865,56.2,0.0001,59,22.52,16.6,4105
air,3763433700,32.511,32.5,10.39,5.7,57.67,57.1,2.108,1.865,56.1,0.0001,62,22.51,16.57,4110
air,3763433705,32.508,32.5,10.39,5.7,57.67,57.1,2.108,1.866,56.3,0.0001,61,22.51,16.59,4115
air,3763433710,32.508,32.5,10.39,5.7,57.67,57.1,2.108,1.865,56.3,0.0001,61,22.49,16.58,4120
air,3763433715,32.507,32.5,10.39,5.7,57.67,57.1,2.109,1.866,56.2,0.0001,61,22.48,16.57,4125
air,3763433720,32.494,32.5,10.41,5.7,57.67,57.1,2.108,1.865,56.3,0.0001,55,22.48,16.55,4130
air,3763433725,32.488,32.5,10.42,5.7,57.67,57.1,2.109,1.865,56.1,0.0001,53,22.47,16.57,4135
air,3763433730,32.487,32.5,10.4,5.7,57.67,57.1,2.108,1.865,56.2,0.0001,53,22.46,16.56,4140
air,3763433735,32.491,32.5,10.41,5.7,57.67,57.1,2.108,1.865,56.2,0.0001,54,22.45,16.56,4145
air,3763433740,32.495,32.5,10.41,5.7,57.67,57.1,2.108,1.865,56.3,0.0001,56,22.44,16.55,4150
air,3763433745,32.488,32.5,10.4,5.7,57.67,57.1,2.108,1.866,33.8,0.0247,53,22.44,16.56,4155
air,3763433750,32.482,32.5,10.4,5.7,57.67,52.0,2.108,1.865,12.8,0.0247,51,22.43,16.61,4160
air,3763433755,32.481,32.5,10.43,5.7,57.67,50.0,2.107,1.865,2.8,0.0935,50,22.43,16.66,4165
air,3763433760,32.481,32.5,10.43,5.7,57.67,50.0,2.108,1.865,4.3,0.71,50,22.42,16.67,4170
air,3763433765,32.493,32.5,10.43,5.7,57.67,50.0,2.108,1.865,1.0,0.188,55,22.41,16.65,4175
air,3763433770,32.497,32.5,10.4,5.7,57.67,50.0,2.108,1.864,0.6,0.0888,56,22.4,16.67,4180
air,3763433775,32.51,32.5,10.39,5.7,57.67,50.0,2.107,1.866,0.4,0.0481,61,22.39,16.7,4185
air,3763433780,32.511,32.5,10.37,5.7,57.67,50.0,2.107,1.866,0.5,0.0339,62,22.39,16.71,4190
air,3763433785,32.511,32.5,10.37,5.7,57.67,50.0,2.107,1.866,0.5,0.0304,62,22.39,16.66,4195
air,3763433790,32.499,32.5,10.41,5.7,50.2,50.0,2.107,2.044,0.4,0.0105,57,22.39,16.64,4200
air,3763433795,32.506,32.5,10.38,5.7,50.2,50.0,2.108,2.046,0.5,0.003,60,22.39,16.59,4205
air,3763433800,32.513,32.5,10.38,5.7,50.2,50.0,2.107,2.045,0.4,0.0008,63,22.37,16.54,4210
air,3763433805,32.503,32.5,10.38,5.7,50.2,50.0,2.108,2.045,0.4,0.0003,59,22.36,16.52,4215
air,3763433810,32.51,32.5,10.4,5.7,50.2,50.0,2.108,2.045,0.3,0.0001,62,22.36,16.5,4220
air,3763433815,32.499,32.5,10.38,5.7,50.2,50.0,2.108,2.045,0.4,0.0001,57,22.36,16.49,4225
air,3763433820,32.491,32.5,10.39,5.7,50.2,50.0,2.108,2.045,0.3,0.0001,54,22.35,16.48,4230
air,3763433825,32.489,32.5,10.4,5.7,50.2,50.0,2.107,2.046,0.3,0.0001,53,22.35,16.48,4235
