sampleName,Time(abs),boxTemperature,boxSetpoint,boxHumidity,percentageX,percentageY,percentageZ,pressureX,pressureY,pressureA,vacuum,fanSpeed,roomTemperature,roomHumidity,Time(rel)
air_test,3762367735,31.981,32,18.0,75.6,94.02,50.0,1.983,1.91,0.7,0.0022,83,23.93,26.56,1180
air_test,3762367740,31.98,32,17.98,75.6,94.02,50.0,1.982,1.91,0.7,0.0014,83,23.91,26.55,1185
air_test,3762367745,31.975,32,17.97,75.6,94.02,50.0,1.983,1.911,0.7,0.0007,81,23.9,26.56,1190
air_test,3762367750,31.98,32,17.98,75.6,94.02,50.0,1.982,1.911,0.7,0.0003,83,23.9,26.55,1195
air_test,3762367755,31.974,32,17.99,75.6,94.02,50.0,1.983,1.91,0.7,0.0001,80,23.9,26.56,1200
air_test,3762367760,31.972,32,17.96,75.6,94.02,50.0,1.983,1.91,0.7,0.0001,80,23.89,26.57,1205
air_test,3762367765,31.978,32,17.97,75.6,94.02,50.0,1.983,1.91,0.7,0.0001,82,23.89,26.59,1210
air_test,3762367770,31.954,32,18.0,75.6,94.02,50.0,1.983,1.909,0.7,0.0001,72,23.88,26.59,1215
air_test,3762367775,31.95,32,17.98,75.6,94.02,50.0,1.983,1.909,0.7,0.0001,70,23.87,26.61,1220
air_test,3762367780,31.968,32,17.98,75.6,94.02,50.0,1.983,1.91,0.7,0.0001,77,23.88,26.59,1225
air_test,3762367785,31.991,32,17.94,75.6,94.02,50.0,1.983,1.91,0.7,0.0001,87,23.88,26.59,1230
air_test,3762367790,31.984,32,17.95,75.6,94.02,50.0,1.983,1.91,0.6,0.0001,83,23.88,26.59,1235
air_test,3762367795,31.97,32,17.95,75.6,94.02,50.0,1.982,1.91,0.8,0.0001,78,23.88,26.59,1240
air_test,3762367800,31.965,32,17.96,75.6,94.02,50.0,1.982,1.91,0.7,0.0001,76,23.9,26.59,1245
air_test,3762367805,31.949,32,17.97,75.6,94.02,50.0,1.983,1.909,0.6,0.0001,69,23.91,26.58,1250
air_test,3762367810,31.949,32,17.97,75.6,94.02,50.0,1.983,1.91,0.8,0.0001,70,23.93,26.56,1255
air_test,3762367815,31.939,32,17.97,75.6,94.02,50.0,1.91,1.91,0.7,0.0001,66,23.94,26.57,1260
air_test,3762367820,31.954,32,17.99,75.6,94.02,50.0,1.847,1.909,0.6,0.0001,71,23.96,26.57,1265
air_test,3762367825,31.976,32,17.98,75.6,94.02,50.0,1.847,1.91,0.8,0.0001,73,23.96,26.57,1270
air_test,3762367830,31.992,32,17.93,76.88,94.02,50.0,1.835,1.91,0.8,0.0001,73,23.98,26.54,1275
air_test,3762367835,32.016,32,17.9,76.88,94.02,50.0,1.828,1.91,0.7,0.0001,96,23.97,26.51,1280
air_test,3762367840,32.014,32,17.92,76.88,94.02,50.0,1.827,1.91,0.8,0.0001,95,23.96,26.52,1285
air_test,3762367845,31.998,32,17.93,76.88,94.02,50.0,1.83,1.909,110.6,0.0001,89,23.95,26.54,1290
air_test,3762367850,31.964,32,17.96,76.88,94.02,50.0,1.83,1.91,188.1,0.0001,75,23.95,26.59,1295
air_test,3762367855,31.971,32,17.95,76.88,94.02,50.0,1.83,1.91,188.1,0.0001,78,23.95,26.58,1300
air_test,3762367860,31.959,32,17.95,76.88,94.02,50.0,1.83,1.909,364.6,0.0001,74,23.94,26.6,1305
air_test,3762367865,31.954,32,17.96,76.88,94.02,50.0,1.83,1.91,365.0,0.0001,72,23.95,26.6,1310
air_test,3762367870,31.949,32,18.0,76.88,94.02,50.0,1.83,1.911,365.0,0.0001,70,23.96,26.59,1315
air_test,3762367875,31.965,32,17.98,76.88,94.02,50.0,1.83,1.91,365.0,0.0001,70,23.94,26.57,1320
air_test,3762367880,31.968,32,17.98,76.88,94.02,40.3,1.829,1.91,365.3,0.0001,70,23.93,26.63,1325
air_test,3762367885,31.985,32,17.97,76.88,94.02,40.3,1.83,1.91,366.3,0.0001,70,23.9,26.61,1330
air_test,3762367890,31.992,32,17.95,76.88,94.02,42.6,1.83,1.911,365.9,0.0001,70,23.88,26.62,1335
air_test,3762367895,32.002,32,17.95,76.88,94.02,41.1,1.83,1.91,366.1,0.0001,70,23.88,26.64,1340
air_test,3762367900,32.011,32,17.93,76.88,94.02,42.4,1.83,1.91,365.9,0.0001,70,23.91,26.68,1345
air_test,3762367905,32.032,32,17.92,76.88,94.02,42.4,1.83,1.91,366.0,0.0001,100,23.91,26.65,1350
air_test,3762367910,32.036,32,17.89,76.88,94.02,42.4,1.83,1.911,362.7,0.0001,100,23.91,26.63,1355
air_test,3762367915,32.015,32,17.96,76.88,94.02,52.0,1.83,1.911,352.9,0.0001,97,23.9,26.64,1360
air_test,3762367920,31.931,32,18.01,76.88,94.02,50.0,1.829,1.91,339.5,0.0001,63,23.9,26.65,1365
air_test,3762367925,31.875,32,18.04,76.88,94.02,50.0,1.829,1.91,339.6,0.753,41,23.9,26.64,1370
air_test,3762367930,31.869,32,18.05,76.88,94.02,50.0,1.83,1.91,339.5,0.446,38,23.88,26.63,1375
air_test,3762367935,31.877,32,18.06,76.88,94.02,50.0,1.83,1.911,339.5,0.156,41,23.87,26.65,1380
air_test,3762367940,31.904,32,18.04,76.88,94.02,50.0,1.83,1.911,339.5,3.33,51,23.87,26.68,1385
air_test,3762367945,31.937,32,18.01,76.88,94.02,50.0,1.83,1.91,339.6,0.571,64,23.89,26.7,1390
air_test,3762367950,31.967,32,17.97,76.88,94.02,50.0,1.83,1.91,339.5,0.191,76,23.88,26.68,1395
air_test,3762367955,31.997,32,17.92,76.88,94.02,50.0,1.829,1.91,339.5,0.09,88,23.88,26.7,1400
air_test,3762367960,32.002,32,17.95,76.88,94.02,50.0,1.83,1.911,339.5,0.041,90,23.88,26.7,1405
air_test,3762367965,32.007,32,17.93,76.88,94.02,50.0,1.83,1.91,339.5,0.0076,91,23.89,26.68,1410
air_test,3762367970,32.01,32,17.92,76.88,94.02,50.0,1.83,1.91,339.5,0.0025,93,23.87,26.66,1415
air_test,3762367975,31.978,32,17.96,76.88,94.02,50.0,1.83,1.91,339.6,0.001,81,23.88,26.64,1420
air_test,3762367980,31.967,32,17.97,76.88,94.02,50.0,1.829,1.91,339.5,0.0005,76,23.87,26.64,1425
air_test,3762367985,31.949,32,17.98,76.88,94.02,50.0,1.83,1.91,339.5,0.0002,68,23.85,26.64,1430
air_test,3762367990,31.95,32,18.0,76.88,94.02,50.0,1.83,1.911,339.6,0.0001,69,23.83,26.67,1435
air_test,3762367995,31.972,32,17.98,76.88,94.02,50.0,1.83,1.91,236.9,0.0001,77,23.83,26.69,1440
air_test,3762368000,31.978,32,17.98,76.88,94.02,50.0,1.829,1.91,56.9,0.0001,80,23.83,26.7,1445
air_test,3762368005,31.983,32,17.96,76.88,94.02,50.0,1.83,1.91,56.8,0.0001,82,23.83,26.7,1450
air_test,3762368010,31.989,32,17.97,76.88,94.02,51.4,1.83,1.91,56.8,0.0001,84,23.82,26.71,1455
air_test,3762368015,31.992,32,17.95,76.88,94.02,51.4,1.83,1.911,56.9,0.0001,85,23.82,26.72,1460
air_test,3762368020,31.979,32,17.95,76.88,94.02,56.4,1.83,1.91,56.9,0.0001,80,23.82,26.72,1465
air_test,3762368025,31.981,32,17.97,76.88,94.02,56.4,1.829,1.911,56.8,0.0001,81,23.82,26.71,1470
air_test,3762368030,31.99,32,17.96,76.88,94.02,56.4,1.829,1.911,56.9,0.0001,84,23.84,26.71,1475
air_test,3762368035,32.001,32,17.92,76.88,94.02,56.4,1.829,1.91,56.9,0.0001,89,23.87,26.69,1480
air_test,3762368040,32.003,32,17.92,76.88,94.02,56.4,1.83,1.91,56.8,0.0001,90,23.88,26.68,1485
air_test,3762368045,31.993,32,17.95,76.88,94.02,56.4,1.83,1.91,56.9,0.0001,86,23.89,26.65,1490
air_test,3762368050,31.995,32,17.93,76.88,94.02,56.4,1.83,1.91,56.9,0.0001,87,23.89,26.64,1495
air_test,3762368055,31.987,32,17.95,76.88,94.02,56.4,1.83,1.911,56.8,0.0001,83,23.89,26.62,1500
air_test,3762368060,31.984,32,17.94,76.88,94.02,56.4,1.83,1.91,56.8,0.0001,82,23.89,26.64,1505
air_test,3762368065,31.992,32,17.94,76.88,94.02,56.4,1.83,1.911,56.8,0.0001,85,23.89,26.64,1510
air_test,3762368070,31.987,32,17.96,76.88,94.02,56.4,1.83,1.911,56.8,0.0001,83,23.89,26.63,1515
air_test,3762368075,31.989,32,17.97,76.88,94.02,56.4,1.83,1.911,56.9,0.0001,84,23.9,26.65,1520
air_test,3762368080,32.011,32,17.96,76.88,94.02,56.4,1.83,1.91,56.8,0.0001,93,23.89,26.65,1525
air_test,3762368085,32.013,32,17.95,76.88,94.02,56.4,1.831,1.911,32.3,0.478,93,23.9,26.66,1530
air_test,3762368090,31.999,32,17.98,76.88,94.02,52.0,1.83,1.911,11.1,0.867,88,23.9,26.66,1535
air_test,3762368095,31.929,32,18.02,76.88,94.02,50.0,1.828,1.91,4.1,0.0768,61,23.9,26.66,1540
air_test,3762368100,31.895,32,18.06,76.88,94.02,50.0,1.829,1.91,2.7,0.524,47,23.9,26.66,1545
air_test,3762368105,31.9,32,18.05,76.88,94.02,50.0,1.829,1.909,1.2,0.182,48,23.89,26.64,1550
air_test,3762368110,31.933,32,18.03,76.88,94.02,50.0,1.83,1.909,1.0,0.077,61,23.88,26.71,1555
air_test,3762368115,31.968,32,17.99,76.88,94.02,50.0,1.83,1.909,0.9,0.0453,74,23.89,26.72,1560
air_test,3762368120,31.983,32,18.0,76.88,94.02,50.0,1.829,1.91,0.9,0.0453,81,23.89,26.72,1565
air_test,3762368125,31.986,32,17.96,69.4,94.02,50.0,1.86,1.91,0.8,0.0453,82,23.88,26.73,1570
air_test,3762368130,32.003,32,17.96,69.4,94.02,50.0,1.968,1.91,0.8,0.011,89,23.89,26.74,1575
air_test,3762368135,32.023,32,17.96,69.4,94.02,50.0,1.968,1.91,0.7,0.0022,97,23.91,26.71,1580
air_test,3762368140,32.033,32,17.94,69.4,94.02,50.0,1.968,1.909,0.7,0.0012,100,23.92,26.68,1585
air_test,3762368145,32.01,32,17.93,69.4,94.02,50.0,1.969,1.909,0.6,0.0002,92,23.91,26.67,1590
air_test,3762368150,31.986,32,17.99,69.4,94.02,50.0,1.969,1.91,0.7,0.0001,82,23.89,26.68,1595
air_test,3762368155,31.957,32,18.01,69.4,94.02,50.0,1.968,1.91,0.6,0.0001,71,23.89,26.68,1600
air_test,3762368160,31.948,32,18.03,69.4,94.02,50.0,1.969,1.91,0.7,0.0001,67,23.88,26.68,1605
air_test,3762368165,31.958,32,18.01,69.4,94.02,50.0,1.969,1.91,0.8,0.0001,71,23.87,26.67,1610
air_test,3762368170,31.967,32,17.99,69.4,94.02,50.0,1.968,1.91,0.7,0.0001,75,23.88,26.68,1615
air_test,3762368175,31.982,32,17.99,69.4,94.02,50.0,1.969,1.91,0.7,0.0001,80,23.89,26.67,1620
air_test,3762368180,31.982,32,17.98,69.4,94.02,50.0,1.968,1.91,0.7,0.0001,80,23.9,26.66,1625
air_test,3762368185,31.978,32,18.01,69.4,94.02,50.0,1.968,1.91,0.7,0.0001,79,23.89,26.67,1630
air_test,3762368190,31.981,32,18.0,69.4,94.02,50.0,1.969,1.909,0.9,0.0001,80,23.89,26.67,1635
air_test,3762368195,31.988,32,18.0,69.4,94.02,50.0,1.968,1.909,0.7,0.0001,83,23.87,26.68,1640
air_test,3762368200,32.008,32,18.0,69.4,94.02,50.0,1.969,1.911,0.7,0.0001,90,23.86,26.68,1645
air_test,3762368205,32.027,32,17.95,69.4,94.02,50.0,1.968,1.91,0.6,0.0001,97,23.87,26.69,1650
air_test,3762368210,32.017,32,17.95,69.4,94.02,50.0,1.969,1.91,0.7,0.0001,94,23.88,26.71,1655
air_test,3762368215,31.971,32,18.02,69.4,94.02,50.0,1.968,1.91,0.6,0.0001,76,23.89,26.7,1660
air_test,3762368220,31.932,32,18.02,69.4,94.02,50.0,1.968,1.91,0.8,0.0001,60,23.89,26.69,1665
air_test,3762368225,31.916,32,18.05,69.4,94.02,50.0,1.968,1.911,1.8,0.592,54,23.9,26.69,1670
air_test,3762368230,31.932,32,18.05,69.4,94.02,50.0,1.969,1.911,1.0,0.259,60,23.9,26.67,1675
air_test,3762368235,31.958,32,18.04,69.4,94.02,50.0,1.968,1.91,0.8,0.0861,70,23.89,26.67,1680
air_test,3762368240,31.984,32,18.01,69.4,94.02,50.0,1.968,1.911,0.8,0.0487,80,23.87,26.69,1685
air_test,3762368245,32.008,32,17.95,69.4,94.02,50.0,1.968,1.91,0.7,0.0295,90,23.87,26.7,1690
air_test,3762368250,32.029,32,17.97,69.4,94.02,50.0,1.968,1.91,0.7,0.0034,98,23.85,26.72,1695
air_test,3762368255,32.013,32,17.98,69.4,94.02,50.0,1.969,1.909,0.8,0.001,92,23.85,26.73,1700
air_test,3762368260,31.968,32,18.02,69.4,94.02,50.0,1.969,1.911,0.7,0.0005,75,23.86,26.73,1705
air_test,3762368265,31.962,32,18.0,69.4,94.02,50.0,1.969,1.91,13.6,0.0002,71,23.87,26.73,1710
air_test,3762368270,31.964,32,18.02,69.4,94.02,50.0,1.969,1.91,35.6,0.0001,71,23.89,26.72,1715
air_test,3762368275,31.98,32,18.01,69.4,94.02,50.0,1.969,1.91,56.6,0.0001,71,23.88,26.71,1720
air_test,3762368280,31.969,32,18.02,69.4,94.02,50.0,1.969,1.91,77.6,0.0001,71,23.86,26.72,1725
air_test,3762368285,32.0,32,18.01,69.4,94.02,50.0,1.969,1.91,99.2,0.0001,71,23.85,26.72,1730
air_test,3762368290,32.008,32,17.99,69.4,94.02,50.0,1.968,1.91,110.3,0.0001,71,23.85,26.75,1735
air_test,3762368295,32.025,32,17.96,69.4,94.02,50.0,1.969,1.909,131.6,0.0001,71,23.86,26.74,1740
air_test,3762368300,32.023,32,17.98,69.4,94.02,50.0,1.969,1.91,153.3,0.0001,71,23.86,26.73,1745
air_test,3762368305,32.046,32,17.96,69.4,94.02,50.0,1.969,1.91,174.2,0.0001,71,23.85,26.75,1750
air_test,3762368310,32.057,32,17.92,69.4,94.02,50.0,1.968,1.91,195.4,0.0001,71,23.84,26.75,1755
air_test,3762368315,32.077,32,17.93,69.4,94.02,50.0,1.968,1.91,216.8,0.0001,71,23.84,26.77,1760
air_test,3762368320,32.107,32,17.93,69.4,94.02,50.0,1.969,1.91,237.7,0.0001,71,23.84,26.76,1765
air_test,3762368325,32.122,32,17.89,69.4,94.02,50.0,1.968,1.91,259.2,0.0001,71,23.84,26.76,1770
air_test,3762368330,32.138,32,17.89,69.4,94.02,50.0,1.969,1.91,270.0,0.0001,71,23.83,26.77,1775
air_test,3762368335,32.162,32,17.86,69.4,94.02,50.0,1.968,1.91,291.2,0.0001,71,23.82,26.75,1780
air_test,3762368340,32.179,32,17.84,69.4,94.02,50.0,1.969,1.91,311.7,0.0001,71,23.83,26.77,1785
air_test,3762368345,32.205,32,17.82,69.4,94.02,50.0,1.969,1.911,331.9,0.0001,71,23.82,26.78,1790
air_test,3762368350,32.218,32,17.83,69.4,94.02,50.0,1.968,1.91,352.3,0.0001,71,23.81,26.79,1795
air_test,3762368355,32.224,32,17.79,69.4,94.02,50.0,1.969,1.91,372.0,0.0001,100,23.82,26.82,1800
air_test,3762368360,32.22,32,17.8,69.4,94.02,50.0,1.968,1.91,372.4,0.0001,100,23.85,26.86,1805
air_test,3762368365,32.177,32,17.82,69.4,94.02,50.0,1.968,1.91,372.5,0.0001,100,23.88,26.79,1810
air_test,3762368370,32.132,32,17.86,69.4,94.02,50.0,1.968,1.91,372.4,0.0001,100,23.89,26.76,1815
air_test,3762368375,32.018,32,17.94,69.4,94.02,50.0,1.968,1.91,372.5,1.11,100,23.89,26.74,1820
air_test,3762368380,31.98,32,17.99,69.4,94.02,50.0,1.968,1.91,372.5,1.11,88,23.89,26.73,1825
air_test,3762368385,31.926,32,18.05,69.4,94.02,50.0,1.968,1.91,372.3,0.106,66,23.9,26.68,1830
air_test,3762368390,31.884,32,18.07,69.4,94.02,50.0,1.969,1.91,372.3,2.79,49,23.89,26.68,1835
air_test,3762368395,31.877,32,18.08,69.4,94.02,50.0,1.969,1.909,372.4,0.337,46,23.88,26.7,1840
air_test,3762368400,31.903,32,18.08,69.4,94.02,50.0,1.969,1.91,372.4,0.175,56,23.88,26.68,1845
air_test,3762368405,31.918,32,18.04,69.4,94.02,50.0,1.968,1.91,372.4,0.061,61,23.9,26.69,1850
air_test,3762368410,31.933,32,18.03,69.4,94.02,50.0,1.968,1.91,372.3,0.0145,67,23.93,26.65,1855
air_test,3762368415,31.96,32,18.01,69.4,94.02,50.0,1.968,1.91,372.4,0.0047,78,23.96,26.61,1860
air_test,3762368420,31.977,32,17.99,69.4,94.02,50.0,1.968,1.91,372.3,0.0017,85,23.96,26.56,1865
air_test,3762368425,31.988,32,17.97,69.4,94.02,50.0,1.968,1.91,372.3,0.0007,89,23.95,26.55,1870
air_test,3762368430,31.996,32,17.97,69.4,94.02,50.0,1.969,1.91,372.4,0.0002,92,23.95,26.55,1875
air_test,3762368435,31.986,32,17.99,69.4,94.02,50.0,1.969,1.91,157.6,0.0001,88,23.95,26.56,1880
air_test,3762368440,31.972,32,18.0,69.4,94.02,50.0,1.968,1.911,56.9,0.0001,83,23.94,26.57,1885
air_test,3762368445,31.963,32,18.0,69.4,94.02,50.0,1.968,1.91,56.8,0.0001,80,23.93,26.6,1890
air_test,3762368450,31.948,32,18.0,69.4,94.02,57.1,1.968,1.909,56.8,0.0001,73,23.92,26.63,1895
air_test,3762368455,31.944,32,18.02,69.4,94.02,59.1,1.968,1.91,56.9,0.0001,72,23.9,26.63,1900
air_test,3762368460,31.914,32,18.03,69.4,94.02,59.1,1.968,1.909,56.9,0.0001,60,23.88,26.78,1905
air_test,3762368465,31.922,32,18.03,69.4,94.02,57.8,1.968,1.91,56.9,0.0001,62,23.88,26.79,1910
air_test,3762368470,31.94,32,18.03,69.4,94.02,57.8,1.968,1.911,57.0,0.0001,70,23.92,26.73,1915
air_test,3762368475,31.963,32,17.99,69.4,94.02,57.8,1.969,1.91,57.0,0.0001,79,23.95,26.67,1920
air_test,3762368480,31.956,32,17.98,69.4,94.02,57.8,1.969,1.911,56.9,0.0001,76,23.95,26.65,1925
air_test,3762368485,31.967,32,17.97,69.4,94.02,57.8,1.968,1.911,57.0,0.0001,80,23.94,26.63,1930
air_test,3762368490,31.972,32,17.98,69.4,94.02,57.8,1.968,1.911,56.9,0.0001,82,23.94,26.61,1935
air_test,3762368495,31.984,32,17.95,69.4,94.02,57.8,1.969,1.91,57.0,0.0001,86,23.95,26.57,1940
air_test,3762368500,31.988,32,17.95,69.4,94.02,57.8,1.969,1.911,57.1,0.0001,88,23.93,26.53,1945
air_test,3762368505,31.974,32,17.95,69.4,94.02,57.8,1.969,1.911,56.9,0.0001,82,23.92,26.52,1950
air_test,3762368510,31.984,32,17.95,69.4,94.02,57.8,1.968,1.91,57.0,0.0001,86,23.92,26.52,1955
air_test,3762368515,31.969,32,17.96,69.4,94.02,57.8,1.968,1.91,57.0,0.0001,80,23.92,26.54,1960
air_test,3762368520,31.962,32,17.95,69.4,94.02,57.8,1.969,1.911,56.9,0.0001,78,23.94,26.56,1965
air_test,3762368525,31.967,32,17.97,69.4,94.02,57.8,1.969,1.91,56.9,0.0001,79,23.93,26.54,1970
air_test,3762368530,31.967,32,17.96,69.4,94.02,57.8,1.969,1.911,57.0,0.0001,80,23.91,26.53,1975
air_test,3762368535,31.946,32,17.97,69.4,94.02,57.8,1.969,1.91,56.9,0.0001,71,23.89,26.56,1980
air_test,3762368540,31.964,32,17.95,69.4,94.02,57.8,1.968,1.909,57.0,0.0001,78,23.9,26.55,1985
air_test,3762368545,31.977,32,17.94,69.4,94.02,57.8,1.968,1.91,56.9,0.0001,83,23.92,26.57,1990
air_test,3762368550,31.977,32,17.94,69.4,94.02,57.8,1.969,1.91,45.5,0.0095,83,23.91,26.56,1995
air_test,3762368555,31.975,32,17.91,69.4,94.02,52.0,1.968,1.91,24.3,0.161,83,23.91,26.54,2000
air_test,3762368560,31.985,32,17.92,69.4,94.02,50.0,1.968,1.91,4.1,0.479,87,23.92,26.58,2005
air_test,3762368565,31.994,32,17.91,69.4,94.02,50.0,1.969,1.91,1.6,0.235,90,23.92,26.61,2010
air_test,3762368570,32.005,32,17.88,69.4,94.02,50.0,1.969,1.91,39.6,0.132,94,23.92,26.61,2015
air_test,3762368575,32.006,32,17.88,69.4,94.02,50.0,1.968,1.909,150.4,0.0498,95,23.92,26.62,2020
air_test,3762368580,31.982,32,17.9,69.4,94.02,50.0,1.968,1.911,2.7,0.984,86,23.92,26.62,2025
air_test,3762368585,31.953,32,17.95,69.4,94.02,50.0,1.968,1.91,1.4,0.268,74,23.9,26.59,2030
air_test,3762368590,31.949,32,17.95,69.4,94.02,50.0,1.968,1.909,1.0,0.109,72,23.89,26.59,2035
air_test,3762368595,31.939,32,17.96,69.4,94.02,50.0,1.968,1.91,0.9,0.0593,67,23.89,26.6,2040
air_test,3762368600,31.953,32,17.94,69.4,94.02,50.0,1.968,1.91,0.8,0.0131,74,23.9,26.66,2045
air_test,3762368605,31.972,32,17.93,69.4,94.02,50.0,1.969,1.909,0.7,0.0042,81,23.89,26.71,2050
air_test,3762368610,31.972,32,17.92,69.4,94.02,50.0,1.969,1.909,0.7,0.0018,81,23.89,26.69,2055
air_test,3762368615,31.969,32,17.94,69.4,94.02,50.0,1.969,1.91,0.8,0.0012,80,23.9,26.65,2060
air_test,3762368620,31.973,32,17.93,69.4,94.02,50.0,1.968,1.91,0.7,0.0005,81,23.92,26.66,2065
air_test,3762368625,31.984,32,17.93,69.4,94.02,50.0,1.968,1.91,0.6,0.0004,85,23.94,26.67,2070
air_test,3762368630,31.99,32,17.93,69.4,94.02,50.0,1.968,1.911,0.7,0.0001,88,23.95,26.66,2075
air_test,3762368635,31.995,32,17.94,69.4,94.02,50.0,1.968,1.91,0.7,0.0001,90,23.93,26.62,2080
air_test,3762368640,31.983,32,17.93,69.4,94.02,50.0,1.969,1.909,0.7,0.0001,85,23.93,26.64,2085
air_test,3762368645,31.961,32,17.94,69.4,94.02,50.0,1.968,1.91,0.7,0.0001,76,23.92,26.67,2090
air_test,3762368650,31.929,32,17.97,69.4,94.02,50.0,1.969,1.91,0.7,0.0001,64,23.91,26.77,2095
air_test,3762368655,31.91,32,18.0,69.4,94.02,50.0,1.968,1.91,0.7,0.0001,56,23.9,26.76,2100
air_test,3762368660,31.92,32,18.0,69.4,94.02,50.0,1.968,1.91,0.6,0.0001,60,23.9,26.77,2105
air_test,3762368665,31.954,32,17.95,69.4,94.02,50.0,1.969,1.909,0.6,0.0001,73,23.89,26.82,2110
air_test,3762368670,31.972,32,17.95,69.4,94.02,50.0,1.968,1.91,0.7,0.0001,80,23.89,26.77,2115
air_test,3762368675,31.964,32,17.94,69.4,94.02,50.0,1.969,1.91,0.7,0.0001,77,23.88,26.72,2120
air_test,3762368680,31.962,32,17.97,69.4,94.02,50.0,1.969,1.909,0.7,0.0001,76,23.87,26.7,2125
air_test,3762368685,31.98,32,17.93,69.4,94.02,50.0,1.968,1.91,0.6,0.0001,83,23.87,26.69,2130
air_test,3762368690,31.971,32,17.95,69.4,94.02,50.0,1.839,1.91,0.7,0.0001,79,23.87,26.71,2135
air_test,3762368695,31.977,32,17.94,69.4,94.02,50.0,1.826,1.91,0.7,0.0001,81,23.86,26.74,2140
air_test,3762368700,31.988,32,17.95,69.4,94.02,50.0,1.826,1.91,0.8,0.0001,81,23.87,26.72,2145
air_test,3762368705,31.988,32,17.94,69.4,94.02,50.0,1.825,1.91,0.7,0.0001,86,23.86,26.75,2150
air_test,3762368710,31.972,32,17.95,69.4,94.02,50.0,1.829,1.91,46.8,0.0001,80,23.84,26.75,2155
air_test,3762368715,31.962,32,17.98,69.4,94.02,50.0,1.829,1.91,188.0,0.0001,75,23.83,26.78,2160
air_test,3762368720,31.944,32,17.99,69.4,94.02,50.0,1.829,1.91,188.2,0.0001,69,23.85,26.79,2165
air_test,3762368725,31.96,32,17.98,69.4,94.02,50.0,1.829,1.91,345.7,0.0001,75,23.86,26.77,2170
air_test,3762368730,31.961,32,17.97,69.4,94.02,50.0,1.83,1.91,365.0,0.0001,75,23.9,26.75,2175
air_test,3762368735,31.977,32,17.94,69.4,94.02,50.0,1.83,1.91,365.0,0.0001,82,23.9,26.71,2180
air_test,3762368740,31.988,32,17.93,69.4,94.02,50.0,1.829,1.91,365.1,0.0001,82,23.89,26.71,2185
air_test,3762368745,31.987,32,17.93,69.4,94.02,50.0,1.829,1.91,365.0,0.0001,82,23.89,26.71,2190
air_test,3762368750,31.992,32,17.95,69.4,94.02,40.5,1.829,1.91,366.1,0.0001,82,23.91,26.69,2195
air_test,3762368755,31.983,32,17.98,69.4,94.02,42.8,1.83,1.91,365.9,0.0001,82,23.92,26.69,2200
air_test,3762368760,31.942,32,17.98,69.4,94.02,42.8,1.829,1.91,365.9,0.0001,67,23.93,26.66,2205
air_test,3762368765,31.926,32,18.0,69.4,94.02,42.8,1.829,1.911,361.2,0.0001,61,23.94,26.64,2210
air_test,3762368770,31.926,32,18.02,69.4,94.02,52.0,1.828,1.909,351.4,0.0001,61,23.94,26.65,2215
air_test,3762368775,31.95,32,18.01,69.4,94.02,50.0,1.829,1.909,339.5,0.0001,70,23.94,26.62,2220
air_test,3762368780,31.98,32,17.94,69.4,94.02,50.0,1.829,1.91,339.5,1.33,82,23.93,26.62,2225
air_test,3762368785,32.01,32,17.94,69.4,94.02,50.0,1.829,1.91,339.6,0.836,93,23.93,26.61,2230
air_test,3762368790,32.02,32,17.93,69.4,94.02,50.0,1.829,1.91,339.4,0.187,98,23.93,26.63,2235
air_test,3762368795,32.016,32,17.95,69.4,94.02,50.0,1.83,1.91,339.6,3.61,96,23.93,26.63,2240
air_test,3762368800,31.972,32,17.98,69.4,94.02,50.0,1.829,1.91,339.5,0.745,79,23.93,26.64,2245
air_test,3762368805,31.934,32,18.0,69.4,94.02,50.0,1.829,1.91,339.5,0.226,64,23.94,26.64,2250
air_test,3762368810,31.909,32,18.03,69.4,94.02,50.0,1.83,1.911,339.5,0.0989,53,23.95,26.65,2255
air_test,3762368815,31.91,32,18.02,69.4,94.02,50.0,1.829,1.91,339.4,0.0404,54,23.95,26.62,2260
air_test,3762368820,31.916,32,18.02,69.4,94.02,50.0,1.829,1.91,339.4,0.0196,56,23.95,26.62,2265
air_test,3762368825,31.945,32,18.0,69.4,94.02,50.0,1.829,1.91,339.5,0.0029,67,23.94,26.61,2270
air_test,3762368830,31.972,32,17.97,69.4,94.02,50.0,1.829,1.91,339.4,0.0019,78,23.96,26.59,2275
air_test,3762368835,31.997,32,17.95,69.4,94.02,50.0,1.829,1.91,339.6,0.0005,88,23.96,26.63,2280
air_test,3762368840,32.004,32,17.94,69.4,94.02,50.0,1.829,1.91,339.5,0.0004,91,23.96,26.62,2285
air_test,3762368845,32.003,32,17.96,69.4,94.02,50.0,1.83,1.91,339.5,0.0001,90,23.97,26.6,2290
air_test,3762368850,31.996,32,17.98,69.4,94.02,50.0,1.829,1.91,270.8,0.0001,87,23.98,26.58,2295
air_test,3762368855,31.986,32,17.96,69.4,94.02,50.0,1.829,1.91,56.9,0.0001,83,23.97,26.59,2300
air_test,3762368860,31.989,32,17.98,69.4,94.02,50.0,1.83,1.91,56.8,0.0001,85,23.95,26.62,2305
air_test,3762368865,31.972,32,18.0,69.4,94.02,51.0,1.829,1.91,56.8,0.0001,78,23.95,26.64,2310
air_test,3762368870,31.967,32,17.99,69.4,94.02,51.0,1.829,1.91,56.9,0.0001,76,23.95,26.64,2315
